termCode;crn;subjCode;crseNumb;title;campus;seats;semester;programsAmount;block;beginTime;endTime;startDate;endDate;monday;tuesday;wednesday;thursday;friday;saturday;sunday;requiredFloor;specialRequirement;crossList;crossListSeats
202520;23519;EAED;00254;Educación Matemática II;A;22;02;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23530;DAIQ;00605;Pr. Mod. de Procesos Ambiental;A;25;06;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23530;DAIQ;00605;Pr. Mod. de Procesos Ambiental;A;25;06;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23536;EAED;00882;Práctica 7;A;11;08;1;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23558;EAED;00293;Práctica 1;A;10;02;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23615;DATE;00064;Avances Científicos: Pro y Con;A;40;03;33;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23616;DATE;00046;Ecología Integral;A;40;03;34;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23617;DATE;02001;Nivel 2 DCCu: Antropología;A;40;02;35;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23618;DATE;02001;Nivel 2 DCCu: Antropología;A;40;02;35;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23619;DATE;02001;Nivel 2 DCCu: Antropología;A;40;02;35;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23620;DATE;02001;Nivel 2 DCCu: Antropología;A;40;02;35;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23621;DATE;02001;Nivel 2 DCCu: Antropología;A;40;02;35;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23622;DATE;02001;Nivel 2 DCCu: Antropología;A;40;02;35;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23623;DATE;02005;Nivel 2 DCCu: Feminismo;A;40;02;35;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23624;DATE;02005;Nivel 2 DCCu: Feminismo;A;40;02;35;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23625;DATE;02005;Nivel 2 DCCu: Feminismo;A;40;02;35;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23626;DATE;02005;Nivel 2 DCCu: Feminismo;A;40;02;35;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23627;DATE;02003;Nivel 2 DCCu: Democracia;A;40;02;35;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23628;DATE;02003;Nivel 2 DCCu: Democracia;A;40;02;35;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23629;DATE;02003;Nivel 2 DCCu: Democracia;A;40;02;35;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23630;DATE;02003;Nivel 2 DCCu: Democracia;A;40;02;35;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23631;DATE;02002;Nivel 2 DCCu: Arte;A;40;02;35;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23632;DATE;02002;Nivel 2 DCCu: Arte;A;40;02;35;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23633;DATE;02002;Nivel 2 DCCu: Arte;A;40;02;35;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23634;DATE;02004;Nivel 2 DCCu: Economía;A;40;02;35;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23635;DATE;02004;Nivel 2 DCCu: Economía;A;40;02;35;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23636;EAED;01020;Práctica V;A;6;10;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23637;EAED;00656;Práctica III;A;11;06;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23643;EAPS;00603;Psicologia De La Salud;A;26;06;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23644;DATE;02003;Nivel 2 DCCu: Democracia;A;40;02;35;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23687;DAAC;00501;Contabilidad Iii;A;45;05;2;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23687;DAAC;00501;Contabilidad Iii;A;45;05;2;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23713;DAIQ;09063;Tecnologías de Desalinización;A;5;09;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAIQ005;35
202520;23713;DAIQ;09063;Tecnologías de Desalinización;A;5;09;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAIQ005;35
202520;23731;DAEC;00301;Microeconomia I;A;43;03;3;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23731;DAEC;00301;Microeconomia I;A;43;03;3;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23733;DAFI;00291;Física I;A;40;02;3;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23733;DAFI;00291;Física I;A;40;02;3;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23733;DAFI;00291;Física I;A;40;02;3;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23736;DAAC;00391;Contabilidad para la Gestión;A;45;03;1;G;1945;2115;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23737;DAAC;00503;Gestion Tributaria I;A;45;05;2;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23737;DAAC;00503;Gestion Tributaria I;A;45;05;2;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23738;DAAC;00504;Control Interno;A;45;05;2;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23738;DAAC;00504;Control Interno;A;45;05;2;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23741;DAAD;00191;Intro. a la Administración;A;25;01;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23741;DAAD;00191;Intro. a la Administración;A;25;01;1;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23756;DAFI;00191;Intro. a la Física;A;45;01;3;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23756;DAFI;00191;Intro. a la Física;A;45;01;3;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23756;DAFI;00191;Intro. a la Física;A;45;01;3;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23777;DAFI;00191;Intro. a la Física;A;20;01;3;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23778;DAMA;00235;Cálculo II;A;25;02;10;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA007;85
202520;23778;DAMA;00235;Cálculo II;A;25;02;10;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA007;85
202520;23778;DAMA;00235;Cálculo II;A;25;02;10;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA007;85
202520;23778;DAMA;00235;Cálculo II;A;25;02;10;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA007;85
202520;23784;DAQU;00412;Análisis Instrumental;A;10;04;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAQU006;20
202520;23784;DAQU;00412;Análisis Instrumental;A;10;04;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAQU006;20
202520;23785;DAQU;00412;Análisis Instrumental;A;10;04;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAQU007;15
202520;23787;DAQU;00508;Análisis Instrumental;A;5;05;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAQU006;20
202520;23787;DAQU;00508;Análisis Instrumental;A;5;05;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAQU006;20
202520;23789;DAQU;00347;Laboratorio Análisis Químico;A;10;03;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAQU011;25
202520;23791;DAQU;00345;Química Analítica;A;10;03;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAQU013;22
202520;23791;DAQU;00345;Química Analítica;A;10;03;1;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAQU013;22
202520;23792;DAQU;00345;Química Analítica;A;10;03;1;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAQU014;21
202520;23793;DAQU;00304;Control de Calidad;A;10;03;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAQU009;20
202520;23793;DAQU;00304;Control de Calidad;A;10;03;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAQU009;20
202520;23795;DAQU;00414;Control de Calidad;A;10;04;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAQU009;20
202520;23795;DAQU;00414;Control de Calidad;A;10;04;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAQU009;20
202520;23797;DAQU;00506;Química Biológica;A;5;05;1;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAQU015;15
202520;23797;DAQU;00506;Química Biológica;A;5;05;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAQU015;15
202520;23799;DAQU;00409;Química Biológica;A;10;04;1;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAQU015;15
202520;23799;DAQU;00409;Química Biológica;A;10;04;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAQU015;15
202520;23801;DAQU;00509;Prev. Riesgo y Gest. Ambiental;A;10;05;2;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23801;DAQU;00509;Prev. Riesgo y Gest. Ambiental;A;10;05;2;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23803;DAQU;00413;Prev. Riesgos y Gst. Ambiental;A;10;04;1;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23803;DAQU;00413;Prev. Riesgos y Gst. Ambiental;A;10;04;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23805;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA007;85
202520;23805;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA007;85
202520;23805;DAMA;00265;Cálculo II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA007;85
202520;23805;DAMA;00265;Cálculo II;A;60;02;9;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA007;85
202520;23806;DAMA;00236;Álgebra II;A;25;02;10;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA015;85
202520;23806;DAMA;00236;Álgebra II;A;25;02;10;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA015;85
202520;23806;DAMA;00236;Álgebra II;A;25;02;10;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA015;85
202520;23806;DAMA;00236;Álgebra II;A;25;02;10;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA015;85
202520;23807;DAMA;00266;Álgebra II;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA015;85
202520;23807;DAMA;00266;Álgebra II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA015;85
202520;23807;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA015;85
202520;23807;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA015;85
202520;23810;DAMA;00312;Estadística;A;20;03;9;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA022;80
202520;23810;DAMA;00312;Estadística;A;20;03;9;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAMA022;80
202520;23811;EADE;00263;Int. al Derecho Constitucional;A;50;02;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23811;EADE;00263;Int. al Derecho Constitucional;A;50;02;1;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23811;EADE;00263;Int. al Derecho Constitucional;A;50;02;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23812;EADE;00461;Fund. del Derecho Procesal II;A;50;04;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23812;EADE;00461;Fund. del Derecho Procesal II;A;50;04;1;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23812;EADE;00461;Fund. del Derecho Procesal II;A;50;04;1;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23813;EADE;00663;Der. Const. y Der. Humanos II;A;60;06;1;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23813;EADE;00663;Der. Const. y Der. Humanos II;A;60;06;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23813;EADE;00663;Der. Const. y Der. Humanos II;A;60;06;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23814;DAMA;00294;Álgebra II;A;10;02;3;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA008;85
202520;23814;DAMA;00294;Álgebra II;A;10;02;3;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA008;85
202520;23814;DAMA;00294;Álgebra II;A;10;02;3;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA008;85
202520;23814;DAMA;00294;Álgebra II;A;10;02;3;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA008;85
202520;23822;DAMA;00183;Introducción al Cálculo;A;80;01;3;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23822;DAMA;00183;Introducción al Cálculo;A;80;01;3;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23822;DAMA;00183;Introducción al Cálculo;A;80;01;3;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23822;DAMA;00183;Introducción al Cálculo;A;80;01;3;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23823;DAMA;00184;Álgebra I;A;80;01;2;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23823;DAMA;00184;Álgebra I;A;80;01;2;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23823;DAMA;00184;Álgebra I;A;80;01;2;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23823;DAMA;00184;Álgebra I;A;80;01;2;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23825;DAMA;00293;Cálculo I;A;50;02;3;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23825;DAMA;00293;Cálculo I;A;50;02;3;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23825;DAMA;00293;Cálculo I;A;50;02;3;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23825;DAMA;00293;Cálculo I;A;50;02;3;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23828;EAED;00208;Antropología Cristiana Contemp;A;21;02;1;A;0810;0940;08-08-2025;20-01-2026;;;;;;Y;;;;;
202520;23828;EAED;00208;Antropología Cristiana Contemp;A;21;02;1;B;0955;1125;08-08-2025;20-01-2026;;;;;;Y;;;;;
202520;23828;EAED;00208;Antropología Cristiana Contemp;A;21;02;1;C;1140;1310;08-08-2025;20-01-2026;;;;;;Y;;;;;
202520;23828;EAED;00208;Antropología Cristiana Contemp;A;21;02;1;E;1615;1745;08-08-2025;20-01-2026;;;;;Y;;;PISO1;HIBR;;
202520;23828;EAED;00208;Antropología Cristiana Contemp;A;21;02;1;F;1800;1930;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23828;EAED;00208;Antropología Cristiana Contemp;A;21;02;1;G;1945;2115;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23829;EAED;00207;Didáctica y Planificación de l;A;21;02;1;A;0810;0940;08-08-2025;20-01-2026;;;;;;Y;;;;;
202520;23829;EAED;00207;Didáctica y Planificación de l;A;21;02;1;B;0955;1125;08-08-2025;20-01-2026;;;;;;Y;;;;;
202520;23829;EAED;00207;Didáctica y Planificación de l;A;21;02;1;C;1140;1310;08-08-2025;20-01-2026;;;;;;Y;;;;;
202520;23829;EAED;00207;Didáctica y Planificación de l;A;21;02;1;E;1615;1745;08-08-2025;20-01-2026;;;;;Y;;;PISO1;HIBR;;
202520;23829;EAED;00207;Didáctica y Planificación de l;A;21;02;1;F;1800;1930;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23829;EAED;00207;Didáctica y Planificación de l;A;21;02;1;G;1945;2115;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23830;EAED;00209;Práctica 2: Diversidad e Inclu;A;5;02;1;E;1615;1745;08-08-2025;20-01-2026;;;;;Y;;;PISO1;;;
202520;23830;EAED;00209;Práctica 2: Diversidad e Inclu;A;5;02;1;F;1800;1930;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23830;EAED;00209;Práctica 2: Diversidad e Inclu;A;5;02;1;G;1945;2115;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23831;EAED;00209;Práctica 2: Diversidad e Inclu;A;5;02;1;E;1615;1745;08-08-2025;20-01-2026;;;;;Y;;;PISO1;;;
202520;23831;EAED;00209;Práctica 2: Diversidad e Inclu;A;5;02;1;F;1800;1930;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23831;EAED;00209;Práctica 2: Diversidad e Inclu;A;5;02;1;G;1945;2115;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23832;EAED;00209;Práctica 2: Diversidad e Inclu;A;6;02;1;E;1615;1745;08-08-2025;20-01-2026;;;;;Y;;;PISO1;;;
202520;23832;EAED;00209;Práctica 2: Diversidad e Inclu;A;6;02;1;F;1800;1930;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23832;EAED;00209;Práctica 2: Diversidad e Inclu;A;6;02;1;G;1945;2115;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23833;EAED;00209;Práctica 2: Diversidad e Inclu;A;5;02;1;E;1615;1745;08-08-2025;20-01-2026;;;;;Y;;;PISO1;;;
202520;23833;EAED;00209;Práctica 2: Diversidad e Inclu;A;5;02;1;F;1800;1930;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23833;EAED;00209;Práctica 2: Diversidad e Inclu;A;5;02;1;G;1945;2115;08-08-2025;20-01-2026;;;;;Y;;;;;;
202520;23842;DAQU;00550;Química Orgánica II;A;5;05;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23842;DAQU;00550;Química Orgánica II;A;5;05;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23844;DAQU;00550;Química Orgánica II;A;5;05;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23849;DAMA;00370;Teoría de los Números;A;5;03;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23849;DAMA;00370;Teoría de los Números;A;5;03;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
